,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
1538,2,76.0,75.0,1,2,1.5,4.72,1,0,62
1540,2,70.0,34.0,1,4,1.0,4.35,1,0,57
1544,2,80.0,95.0,1,1,1.0,4.99,0,0,50
1550,2,150.0,96.0,1,2,1.0,4.97,1,0,50
1565,2,75.0,61.0,0,1,1.0,4.77,1,0,50
1567,2,125.0,97.0,0,2,1.0,5.0,1,0,48
1571,2,150.0,97.0,0,3,2.0,4.82,1,0,57
1578,2,67.0,100.0,1,2,1.0,4.73,1,0,57
1581,2,48.0,79.0,0,3,1.0,4.5,1,0,53
1585,2,150.0,97.0,0,2,2.0,4.8,0,0,57
1586,2,85.0,79.0,0,1,1.0,4.67,1,0,53
1587,2,119.0,85.0,1,1,1.0,4.98,1,0,37
1590,2,44.0,94.0,1,1,1.0,4.95,1,0,50
1591,2,210.0,0.0,0,1,1.0,4.78,1,0,62
1594,2,45.0,100.0,0,1,1.0,4.71,1,0,50
1602,2,150.0,97.0,0,2,1.0,4.8,1,0,50
1608,2,83.0,71.0,0,3,2.0,4.64,1,0,50
1612,2,68.0,82.0,1,1,1.0,4.81,0,0,50
1616,2,125.0,97.0,1,2,1.0,4.98,1,0,50
1618,2,68.0,100.0,0,3,2.5,4.82,1,1,50
1619,2,37.0,43.0,0,1,1.0,4.82,1,0,50
1620,2,37.0,43.0,0,1,1.0,4.77,1,0,50
1623,2,85.0,94.0,1,1,1.0,4.89,0,0,50
1625,2,65.0,100.0,0,1,2.0,4.69,1,1,50
1626,2,110.0,95.0,1,2,1.0,4.73,0,0,50
1630,2,150.0,97.0,1,2,1.0,4.83,1,0,50
1631,2,150.0,97.0,1,2,1.0,4.86,1,0,50
1638,2,150.0,97.0,0,2,1.5,4.8,1,0,57
1643,2,125.0,99.0,1,2,1.0,4.98,1,1,50
1644,2,106.0,96.0,1,2,1.0,4.83,1,0,43
1654,2,100.0,97.0,0,1,1.0,5.0,1,0,53
1665,2,150.0,97.0,0,1,2.5,5.0,1,0,50
1668,2,94.0,100.0,1,3,1.0,4.83,1,0,50
1669,2,66.0,98.0,1,1,1.0,4.94,1,0,50
1670,2,125.0,97.0,0,1,1.0,5.0,1,0,50
1672,2,83.0,100.0,1,2,1.0,4.55,1,0,57
1689,2,130.0,82.0,0,2,1.0,5.0,1,0,50
1690,2,140.0,82.0,0,2,1.0,5.0,1,0,50
1692,2,55.0,100.0,1,3,1.0,4.68,1,0,50
1695,2,150.0,97.0,0,2,1.5,4.93,1,0,62
1705,2,150.0,97.0,0,2,1.0,4.8,0,0,50
1708,2,121.0,57.0,1,1,1.0,4.9,1,0,57
1710,2,70.0,95.0,1,1,1.0,4.96,0,0,50
1717,2,99.0,70.0,0,2,1.0,4.39,1,0,50
1718,2,150.0,97.0,0,2,1.0,4.8,1,0,57
1729,2,150.0,97.0,0,2,1.0,4.8,0,0,57
1736,2,150.0,97.0,0,1,1.0,4.0,1,0,50
1746,2,299.0,97.0,0,2,1.0,4.58,1,0,43
1747,2,150.0,100.0,0,2,1.0,4.93,1,0,50
1755,2,150.0,97.0,0,2,3.5,1.0,0,0,50
1757,2,85.0,93.0,1,1,1.0,4.93,1,0,33
1758,2,150.0,97.0,0,1,1.0,4.8,1,1,50
1768,2,80.0,93.0,1,2,1.0,4.85,1,0,50
1775,2,115.0,97.0,0,2,1.0,4.5,0,1,50
1776,2,89.0,97.0,0,2,1.5,4.29,0,0,50
1778,2,150.0,97.0,0,1,1.0,4.8,0,0,50
1781,2,60.0,60.0,1,2,1.0,4.43,1,1,50
1783,2,125.0,100.0,1,3,1.0,4.95,1,0,65
1785,2,48.0,100.0,1,2,1.5,4.71,1,0,57
1788,2,150.0,97.0,0,6,1.5,4.8,0,0,50
1791,2,55.0,76.0,0,1,1.0,4.92,1,0,50
1792,2,109.0,99.0,1,2,1.0,4.44,1,0,62
1795,2,125.0,97.0,0,4,1.0,4.67,1,0,50
1797,2,150.0,97.0,0,2,2.0,4.62,1,0,57
1805,2,150.0,97.0,0,1,1.0,4.8,0,0,57
1810,2,80.0,100.0,0,1,1.0,4.96,1,1,37
1811,2,55.0,71.0,0,2,1.0,4.47,1,0,57
1812,2,65.0,71.0,0,2,1.0,4.68,1,1,57
1813,2,41.0,71.0,0,2,1.0,4.44,1,1,57
1820,2,55.0,50.0,1,1,1.0,4.54,1,0,59
1822,2,150.0,97.0,0,2,1.0,5.0,1,1,50
1834,2,99.0,100.0,1,4,1.0,4.82,1,1,50
1840,2,150.0,100.0,0,2,1.0,4.8,1,1,50
1842,2,55.0,80.0,1,2,1.5,4.27,1,0,43
1845,2,75.0,97.0,0,2,1.0,5.0,1,0,48
1846,2,55.0,55.0,0,2,2.0,4.59,1,0,50
1850,2,150.0,97.0,0,2,2.0,4.8,0,0,57
1852,2,114.0,97.0,0,2,1.0,4.83,1,0,65
1860,2,43.0,88.0,0,1,1.0,4.67,1,0,50
1868,2,150.0,97.0,0,5,1.0,4.8,1,0,57
1869,2,196.0,70.0,0,4,1.0,4.97,1,0,48
1870,2,52.0,82.0,1,1,1.0,4.92,1,0,50
1876,2,150.0,0.0,0,1,1.0,3.67,1,1,43
1887,2,44.0,88.0,0,1,1.0,4.38,1,0,50
1891,2,150.0,97.0,0,2,1.0,4.8,1,0,53
1892,2,150.0,97.0,0,2,1.0,4.8,0,0,50
1893,2,150.0,97.0,0,2,1.0,4.8,0,0,57
1898,2,71.0,100.0,1,1,1.0,4.94,1,0,57
1899,2,50.0,82.0,1,1,1.0,5.0,1,0,50
1900,2,50.0,82.0,1,1,1.0,5.0,1,0,50
1901,2,150.0,97.0,0,2,1.0,4.8,1,0,70
1907,2,200.0,100.0,1,4,1.0,5.0,1,0,37
1909,2,150.0,97.0,0,1,1.0,4.8,1,0,57
1910,2,150.0,97.0,0,1,1.0,5.0,1,0,57
1922,2,150.0,97.0,0,1,1.0,5.0,0,0,57
1926,2,55.0,50.0,0,1,2.0,4.6,1,0,57
1930,2,150.0,97.0,0,2,2.0,4.8,1,0,57
1931,2,150.0,97.0,0,2,2.0,4.0,1,0,50
1936,2,85.0,100.0,1,2,2.0,4.93,1,1,50
1939,2,110.0,100.0,1,4,1.0,4.87,1,0,50
1940,2,150.0,97.0,0,1,1.0,4.8,0,0,50
1941,2,100.0,94.0,1,1,0.0,4.87,0,0,50
1946,2,70.0,97.0,0,1,1.0,4.97,1,0,43
1948,2,98.0,92.0,1,1,1.5,4.72,1,1,50
1949,2,80.0,97.0,0,1,1.0,4.77,0,0,57
1954,2,119.0,97.0,1,1,1.0,4.79,1,0,50
1959,2,150.0,97.0,0,1,1.0,4.8,0,0,50
1961,2,150.0,97.0,0,2,1.0,4.8,1,0,57
1967,2,150.0,97.0,0,2,1.0,4.0,0,0,57
1971,2,150.0,97.0,0,2,1.0,4.46,1,0,57
1973,2,150.0,97.0,0,2,1.0,4.0,1,0,57
1974,2,105.0,100.0,0,1,1.0,4.97,1,0,62
1975,2,350.0,91.0,1,4,2.0,4.8,1,0,43
1976,2,150.0,97.0,0,1,2.0,4.8,1,0,57
1981,2,150.0,100.0,0,1,1.0,4.94,1,0,50
1983,2,150.0,97.0,0,2,1.0,4.8,1,0,57
1988,2,150.0,100.0,1,2,1.0,4.92,1,0,48
1993,2,150.0,97.0,0,2,1.5,4.8,1,0,57
1997,2,65.0,100.0,0,1,1.0,5.0,1,0,43
2001,2,100.0,78.0,1,1,1.0,5.0,1,0,57
2002,2,50.0,97.0,0,2,1.0,4.8,1,0,62
2005,2,150.0,97.0,0,1,1.0,4.8,0,0,50
2006,2,150.0,97.0,0,2,1.0,4.5,1,0,50
2011,2,65.0,100.0,1,1,1.0,4.82,1,0,43
2013,2,50.0,67.0,0,1,1.0,4.73,1,0,50
2018,2,70.0,22.0,1,1,1.5,4.57,1,0,50
2026,2,150.0,97.0,0,1,1.0,4.5,1,0,57
2028,2,150.0,97.0,0,2,1.0,4.0,1,0,50
2029,2,45.0,25.0,0,1,2.0,4.59,1,0,50
2031,2,150.0,97.0,0,1,1.0,3.67,1,0,43
2036,2,150.0,97.0,0,2,2.0,4.23,1,1,57
2041,2,95.0,97.0,0,2,1.0,4.5,1,0,37
2042,2,150.0,97.0,0,2,1.0,4.8,0,0,57
2046,2,130.0,60.0,1,1,1.0,4.88,1,0,50
2048,2,74.0,82.0,1,1,1.5,4.84,0,0,50
2049,2,56.0,100.0,1,2,1.0,4.64,1,1,50
2053,2,406.0,94.0,1,3,1.0,4.87,1,0,65
2057,2,98.0,97.0,1,2,1.0,4.65,1,0,48
2061,2,95.0,100.0,1,2,1.0,4.98,1,0,43
2063,2,125.0,97.0,0,2,1.0,4.67,1,0,50
2071,2,55.0,0.0,0,2,1.0,4.68,1,0,57
2072,2,68.0,100.0,1,2,1.5,4.79,1,1,35
2073,2,54.0,100.0,1,1,1.0,4.71,1,0,50
2074,2,150.0,100.0,0,2,1.0,5.0,1,0,50
2076,2,150.0,97.0,0,2,1.0,4.8,1,1,50
2078,2,148.0,0.0,0,2,1.5,4.78,1,0,62
2079,2,150.0,97.0,0,2,1.5,4.8,1,0,50
2082,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2084,2,150.0,97.0,0,2,2.0,4.8,1,0,57
2086,2,101.0,100.0,1,2,1.0,4.98,1,0,37
2087,2,75.0,97.0,0,1,1.0,4.8,1,0,50
2095,2,150.0,97.0,1,1,1.0,4.92,1,0,50
2101,2,150.0,97.0,0,2,2.5,4.8,1,0,50
2105,2,150.0,97.0,0,2,2.0,4.21,1,1,57
2109,2,65.0,83.0,1,2,1.0,4.82,1,0,50
2119,2,150.0,97.0,0,2,1.0,4.8,0,0,50
2128,2,150.0,97.0,0,1,2.5,4.8,1,0,50
2129,2,50.0,50.0,0,1,1.0,4.67,1,0,50
2130,2,42.0,100.0,1,2,1.0,4.87,1,0,50
2131,2,65.0,97.0,0,1,1.0,4.8,1,0,50
2134,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2135,2,150.0,97.0,0,3,1.0,4.8,1,0,50
2137,2,150.0,97.0,0,1,2.0,4.8,1,0,57
2138,2,120.0,95.0,1,2,1.0,4.95,1,0,50
2140,2,100.0,50.0,0,2,1.0,4.68,1,0,50
2142,2,197.0,95.0,1,1,1.0,4.98,1,0,50
2144,2,55.0,0.0,0,2,1.0,4.17,1,0,57
2146,2,150.0,97.0,0,2,1.0,4.8,0,0,38
2155,2,90.0,0.0,0,2,1.0,4.8,1,0,50
2159,2,150.0,97.0,0,2,2.0,4.8,0,0,50
2161,2,66.0,98.0,1,1,1.0,4.95,1,0,50
2164,2,64.0,100.0,0,1,1.0,5.0,0,0,37
2171,2,62.0,100.0,1,2,1.0,4.79,1,0,50
2176,2,150.0,97.0,0,1,2.0,4.8,0,0,50
2179,2,145.0,97.0,0,2,1.0,4.5,1,1,35
2180,2,130.0,82.0,1,1,1.0,4.4,1,0,57
2182,2,150.0,97.0,0,2,1.0,4.8,1,0,43
2190,2,105.0,90.0,0,2,1.0,4.63,1,0,50
2192,2,69.0,93.0,1,1,1.0,4.82,0,0,50
2194,2,125.0,97.0,0,1,1.0,4.82,1,0,50
2196,2,150.0,97.0,0,1,2.0,4.5,0,0,50
2205,2,150.0,97.0,0,1,1.0,4.8,1,0,50
2208,2,150.0,97.0,0,1,1.0,5.0,1,0,50
2209,2,150.0,97.0,0,1,1.0,4.8,1,0,57
2214,2,75.0,0.0,0,2,1.5,4.95,1,0,50
2215,2,150.0,97.0,0,1,1.5,4.8,0,0,57
2217,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2219,2,150.0,97.0,0,1,1.0,5.0,1,0,57
2221,2,58.0,100.0,1,2,1.0,4.67,1,0,50
2223,2,150.0,97.0,0,1,1.5,4.8,1,0,50
2224,2,64.0,100.0,0,2,1.0,4.69,1,1,50
2226,2,150.0,97.0,0,2,1.0,4.8,0,0,57
2230,2,90.0,97.0,0,2,2.0,4.76,0,0,62
2233,2,70.0,97.0,0,1,1.0,4.8,0,0,50
2234,2,79.0,85.0,1,1,1.0,4.98,1,0,50
2237,2,150.0,97.0,0,1,1.0,4.8,1,0,50
2244,2,150.0,97.0,0,1,1.0,5.0,1,0,57
2262,2,49.0,91.0,1,2,1.5,4.86,1,0,50
2265,2,150.0,97.0,0,4,2.0,4.8,0,0,50
2267,2,79.0,93.0,1,2,1.5,4.82,0,0,50
2270,2,150.0,97.0,0,2,1.0,4.8,0,0,50
2271,2,150.0,97.0,0,4,1.0,4.98,1,0,50
2272,2,98.0,92.0,1,1,1.0,4.93,1,1,50
2273,2,150.0,97.0,0,2,1.0,4.8,1,0,43
2274,2,76.0,91.0,1,2,2.5,4.87,1,0,50
2281,2,150.0,55.0,1,2,1.0,4.71,1,0,50
2284,2,150.0,97.0,0,2,2.5,4.8,0,0,50
2287,2,54.0,99.0,0,2,1.0,4.56,1,0,50
2290,2,90.0,100.0,0,2,1.0,4.76,1,0,50
2293,2,89.0,50.0,0,1,1.0,3.0,1,0,62
2309,2,65.0,94.0,0,2,1.0,4.82,1,0,50
2313,2,65.0,97.0,0,1,1.0,5.0,1,0,50
2321,2,83.0,77.0,0,2,1.0,4.04,1,0,50
2322,2,38.0,75.0,1,1,1.0,4.64,1,0,43
2324,2,150.0,97.0,0,2,1.0,5.0,1,0,43
2327,2,150.0,97.0,0,1,1.0,3.89,1,0,50
2331,2,150.0,97.0,0,2,1.0,4.98,1,0,43
2332,2,150.0,97.0,0,2,1.0,4.8,1,0,33
2334,2,55.0,57.0,0,1,1.0,4.88,1,0,50
2336,2,85.0,97.0,0,2,1.0,4.8,0,0,50
2337,2,98.0,100.0,0,1,1.0,4.76,1,0,57
2343,2,72.0,0.0,0,2,1.0,4.87,0,1,57
2347,2,60.0,0.0,0,2,1.0,4.8,1,0,57
2350,2,150.0,97.0,0,2,1.0,4.1,1,0,57
2353,2,150.0,97.0,0,2,2.5,4.8,1,0,57
2362,2,150.0,97.0,0,2,1.0,4.0,0,0,57
2363,2,104.0,97.0,0,2,1.0,4.9,1,0,65
2364,2,150.0,97.0,0,1,1.0,0.0,1,0,57
2371,2,88.0,75.0,1,1,1.0,4.94,1,0,50
2373,2,150.0,97.0,0,1,1.0,4.8,0,0,57
2374,2,96.0,97.0,0,1,2.0,4.71,0,0,57
2375,2,400.0,100.0,0,2,1.0,4.98,1,1,57
2377,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2385,2,81.0,88.0,1,2,2.0,4.86,1,0,50
2387,2,59.0,100.0,1,2,1.0,4.62,1,0,50
2388,2,80.0,0.0,0,2,2.0,5.0,1,0,50
2390,2,98.0,92.0,1,1,1.0,4.7,1,1,50
2393,2,96.0,90.0,1,2,1.0,4.91,1,0,50
2394,2,80.0,100.0,0,1,1.0,4.68,1,0,50
2396,2,150.0,97.0,0,1,1.0,3.6,1,0,50
2397,2,150.0,97.0,0,2,1.0,4.7,1,0,57
2398,2,60.0,67.0,0,2,1.0,4.91,1,0,50
2403,2,150.0,97.0,0,2,2.0,4.73,1,1,50
2404,2,150.0,97.0,0,1,2.0,4.25,1,0,57
2406,2,50.0,50.0,0,1,1.0,4.8,1,0,62
2407,2,150.0,97.0,0,2,1.0,3.92,1,1,57
2415,2,108.0,100.0,1,3,1.0,4.63,1,0,50
2423,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2426,2,150.0,100.0,0,3,1.5,4.87,1,0,48
2428,2,199.0,96.0,1,2,1.0,4.85,1,0,50
2433,2,61.0,50.0,0,2,1.0,4.95,1,0,43
2435,2,188.0,97.0,1,2,1.5,4.8,1,0,50
2437,2,150.0,100.0,1,1,1.0,4.77,1,0,50
2438,2,150.0,97.0,0,2,1.0,4.8,1,0,50
2439,2,150.0,97.0,0,2,1.0,4.8,1,0,53
2443,2,70.0,85.0,1,1,1.0,4.93,1,0,50
2446,2,150.0,97.0,0,2,3.0,4.63,1,0,50
2450,2,79.0,100.0,1,2,1.0,4.78,1,0,50
2452,2,49.0,53.0,1,1,1.0,4.7,1,0,50
2459,2,65.0,0.0,0,1,1.0,4.85,1,0,50
2461,2,150.0,97.0,0,1,1.0,4.8,0,0,50
2462,2,150.0,33.0,0,3,1.0,3.0,1,0,43
2465,2,38.0,75.0,1,1,1.0,4.7,1,0,43
2466,2,150.0,97.0,0,1,1.0,4.8,0,0,62
2471,2,500.0,100.0,1,2,1.0,4.84,1,0,43
2475,2,150.0,97.0,0,2,2.0,3.67,1,0,50
2476,2,90.0,97.0,0,4,1.0,4.8,1,0,50
2477,2,257.0,97.0,0,2,1.0,4.74,1,0,38
2478,2,64.0,93.0,0,3,1.5,4.21,1,1,35
2481,2,50.0,91.0,1,2,2.5,4.86,1,0,50
2485,2,150.0,97.0,0,2,2.0,4.82,1,0,50
2488,2,150.0,97.0,0,2,1.0,5.0,1,0,50
2491,2,129.0,97.0,0,2,1.0,4.98,1,0,50
2494,2,150.0,97.0,0,1,1.0,4.87,1,0,50
2505,2,733.0,97.0,0,3,1.0,4.25,1,0,57
2509,2,150.0,97.0,0,2,1.5,4.93,1,0,37
2513,2,150.0,0.0,0,4,1.5,4.9,1,0,50
2514,2,53.0,100.0,0,1,1.0,4.29,1,0,62
2515,2,150.0,97.0,0,1,1.0,4.8,1,0,57
2523,2,155.0,100.0,1,2,1.0,4.97,1,0,50
2524,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2527,2,60.0,100.0,1,2,1.0,4.92,1,1,62
2529,2,150.0,97.0,0,2,1.0,4.8,0,0,57
2540,2,75.0,84.0,1,2,1.5,4.79,1,0,62
2545,2,150.0,97.0,1,1,1.0,4.88,1,0,50
2546,2,150.0,97.0,0,1,1.0,5.0,1,0,57
2547,2,150.0,97.0,0,2,1.0,4.8,1,0,50
2549,2,175.0,100.0,1,2,1.0,5.0,1,0,43
2550,2,99.0,97.0,0,1,1.0,5.0,1,0,57
2551,2,150.0,97.0,0,2,1.0,4.8,0,0,50
2553,2,150.0,97.0,0,2,2.0,5.0,1,0,57
2555,2,150.0,97.0,0,1,1.0,4.8,1,0,43
2557,2,148.0,85.0,1,1,1.0,5.0,1,0,50
2559,2,79.0,81.0,1,1,1.0,4.93,1,0,50
2568,2,150.0,97.0,0,1,2.0,4.75,1,0,43
2571,2,100.0,97.0,0,3,2.0,5.0,1,0,50
2573,2,45.0,67.0,1,1,1.0,4.94,1,0,50
2576,2,150.0,97.0,0,2,1.0,4.23,1,0,50
2578,2,89.0,100.0,0,2,1.0,4.8,1,1,35
2579,2,45.0,97.0,0,2,1.5,4.1,1,0,60
2580,2,150.0,97.0,0,1,1.5,4.8,1,0,50
2582,2,150.0,97.0,0,2,2.5,4.8,1,0,57
2586,2,34.0,94.0,1,1,1.0,4.68,1,0,50
2587,2,95.0,56.0,1,1,1.0,4.98,1,0,50
2588,2,50.0,93.0,1,2,1.0,5.0,1,0,62
2589,2,89.0,93.0,1,2,1.0,4.94,1,0,62
2592,2,150.0,97.0,0,2,1.0,5.0,1,0,50
2595,2,89.0,98.0,1,2,1.0,4.88,1,0,57
2596,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2603,2,150.0,97.0,0,2,1.0,4.8,0,0,57
2608,2,79.0,100.0,1,1,1.0,4.82,1,0,57
2611,2,40.0,59.0,0,1,1.0,4.4,1,0,57
2612,2,150.0,97.0,0,2,1.0,4.0,1,0,37
2614,2,125.0,94.0,0,3,1.0,4.8,1,0,50
2616,2,82.0,97.0,0,1,1.0,4.9,1,0,50
2624,2,50.0,100.0,1,1,2.0,4.85,0,0,50
2625,2,59.0,75.0,1,1,2.0,4.78,1,0,50
2627,2,50.0,100.0,1,1,1.0,4.74,1,1,50
2631,2,85.0,92.0,1,2,1.0,4.88,1,0,48
2636,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2639,2,150.0,97.0,0,2,2.0,4.0,1,0,50
2641,2,85.0,0.0,0,1,1.0,4.94,1,0,57
2644,2,54.0,64.0,1,1,1.0,4.98,1,0,50
2649,2,150.0,97.0,0,2,1.0,5.0,1,0,57
2650,2,42.0,90.0,1,1,1.0,4.69,0,0,50
2651,2,46.0,90.0,1,2,1.0,4.61,0,0,50
2652,2,44.0,90.0,1,4,1.0,4.38,0,0,50
2656,2,150.0,97.0,0,1,1.0,4.67,1,0,57
2659,2,55.0,55.0,0,2,2.0,4.44,1,0,50
2660,2,56.0,97.0,1,1,1.0,4.92,0,0,50
2661,2,74.0,98.0,1,1,1.0,4.73,1,1,57
2664,2,150.0,97.0,0,2,1.0,5.0,1,0,57
2668,2,400.0,97.0,0,6,2.0,4.8,1,0,50
2674,2,150.0,97.0,0,1,1.0,4.8,1,0,57
2675,2,150.0,93.0,0,2,1.0,4.5,1,0,50
2677,2,150.0,97.0,0,2,1.0,4.8,0,0,50
2678,2,125.0,57.0,1,2,2.0,4.88,1,0,50
2680,2,150.0,97.0,0,1,1.0,4.8,1,0,57
2681,2,150.0,97.0,0,2,1.0,4.92,1,0,57
2682,2,55.0,100.0,1,2,1.0,4.94,1,0,50
2687,2,150.0,97.0,0,1,1.0,4.8,1,0,37
2689,2,61.0,56.0,1,2,1.0,4.77,1,0,43
2690,2,50.0,0.0,0,2,1.0,4.72,1,0,43
2697,2,500.0,97.0,0,2,1.0,4.89,1,0,57
2699,2,150.0,97.0,0,2,1.0,4.8,0,1,57
2700,2,125.0,94.0,1,1,1.5,4.91,0,0,50
2701,2,150.0,97.0,0,1,1.5,5.0,1,0,57
2702,2,150.0,97.0,0,1,1.5,4.8,0,0,57
2705,2,110.0,97.0,0,2,1.0,4.5,1,0,50
2706,2,150.0,97.0,0,1,1.0,4.8,1,0,57
2707,2,80.0,100.0,1,2,1.0,4.72,1,0,50
2708,2,150.0,97.0,0,2,1.0,5.0,1,0,50
2709,2,96.0,100.0,1,2,1.0,4.94,0,1,50
2710,2,150.0,91.0,1,2,1.0,4.77,1,0,50
2711,2,125.0,94.0,1,1,1.5,4.94,0,0,50
2712,2,125.0,94.0,1,1,0.5,4.84,0,0,50
2714,2,55.0,97.0,0,2,1.0,4.54,1,0,57
2720,2,65.0,94.0,0,1,1.0,4.84,1,0,50
2722,2,65.0,80.0,1,1,1.0,4.98,1,0,50
2725,2,160.0,97.0,0,2,1.0,4.75,1,0,50
2726,2,460.0,100.0,0,10,1.5,1.0,1,0,50
2727,2,66.0,100.0,1,1,1.0,4.99,1,0,57
2728,2,150.0,97.0,0,2,1.0,3.0,1,0,57
2729,2,99.0,100.0,0,1,1.0,5.0,1,0,43
2735,2,80.0,100.0,0,2,1.0,4.36,1,0,50
2737,2,150.0,97.0,0,1,1.0,3.0,1,0,57
2739,2,60.0,0.0,0,2,1.0,4.94,1,0,50
2743,2,142.0,85.0,1,2,1.0,4.98,1,0,65
2745,2,150.0,97.0,0,1,2.0,5.0,1,0,50
2750,2,150.0,97.0,0,2,2.0,4.8,0,0,62
2762,2,75.0,99.0,1,1,1.0,4.84,1,1,43
2763,2,120.0,99.0,1,2,1.0,4.8,1,1,43
2764,2,125.0,75.0,0,4,1.0,5.0,0,0,50
2765,2,150.0,97.0,0,2,1.0,4.88,0,0,57
2766,2,150.0,100.0,1,1,1.0,4.88,1,1,50
2767,2,150.0,97.0,0,2,1.0,4.45,1,1,57
2768,2,150.0,97.0,0,1,1.0,4.8,1,0,50
2772,2,150.0,97.0,0,1,1.0,4.53,0,0,37
2776,2,102.0,97.0,0,1,1.0,5.0,1,0,50
2780,2,150.0,81.0,1,2,1.0,4.86,1,0,50
2784,2,150.0,97.0,0,2,1.0,4.8,0,0,50
2785,2,150.0,97.0,0,1,1.0,4.8,1,0,50
2789,2,150.0,97.0,0,1,1.0,2.0,1,0,57
2791,2,77.0,100.0,0,1,1.0,4.8,0,0,50
2792,2,150.0,97.0,0,1,1.0,4.63,1,0,50
2794,2,150.0,97.0,0,3,1.0,4.8,1,0,43
2795,2,150.0,97.0,0,1,1.0,4.8,1,1,50
2802,2,150.0,97.0,0,2,1.0,4.66,1,0,37
2812,2,88.0,97.0,0,1,1.0,3.8,0,0,57
2813,2,133.0,100.0,1,2,1.0,4.98,0,0,50
2818,2,75.0,94.0,1,2,1.0,4.91,1,0,50
2822,2,700.0,97.0,0,1,1.0,4.8,1,0,53
2826,2,150.0,97.0,0,2,2.0,3.0,1,0,57
2828,2,123.0,97.0,0,2,1.0,5.0,1,0,35
2829,2,150.0,97.0,0,2,1.0,5.0,0,0,50
2833,2,131.0,50.0,0,2,1.0,5.0,1,0,50
2836,2,125.0,100.0,0,2,0.5,4.99,1,0,43
2837,2,106.0,97.0,0,2,1.0,4.8,1,0,35
2838,2,150.0,97.0,0,1,1.0,4.0,1,0,57
2841,2,55.0,71.0,0,2,1.0,4.67,1,1,57
2843,2,93.0,90.0,1,2,1.0,5.0,1,0,50
2852,2,44.0,100.0,0,1,1.0,5.0,1,0,43
2853,2,150.0,97.0,0,2,1.0,4.94,1,0,57
2863,2,59.0,100.0,1,2,1.0,4.68,1,1,50
2864,2,85.0,99.0,1,2,1.0,4.33,1,0,57
2870,2,150.0,97.0,0,2,1.0,5.0,1,0,48
2874,2,40.0,84.0,0,1,0.0,4.5,1,0,48
2875,2,38.0,84.0,0,1,1.0,4.85,1,0,50
2877,2,175.0,97.0,0,1,1.0,4.8,1,0,50
2879,2,81.0,97.0,0,1,1.0,4.8,1,0,50
2880,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2881,2,75.0,71.0,0,2,1.0,4.42,1,1,57
2886,2,150.0,97.0,0,1,1.0,4.8,1,0,50
2889,2,119.0,100.0,1,2,1.0,4.86,1,0,43
2890,2,150.0,97.0,0,1,1.0,5.0,1,1,57
2891,2,70.0,100.0,1,1,1.0,4.76,1,0,50
2895,2,100.0,97.0,0,2,1.0,4.35,1,0,57
2900,2,47.0,100.0,0,2,1.0,4.96,1,0,50
2902,2,150.0,97.0,0,2,1.0,4.8,0,0,43
2904,2,65.0,89.0,1,2,1.0,4.65,1,1,50
2907,2,40.0,0.0,0,2,1.0,4.61,1,0,50
2910,2,150.0,97.0,0,2,1.0,4.98,1,0,43
2916,2,57.0,100.0,0,2,1.0,4.97,1,0,50
2920,2,69.0,89.0,1,2,1.0,4.66,1,1,50
2921,2,60.0,89.0,1,2,1.0,4.6,1,0,50
2923,2,68.0,89.0,1,2,1.5,4.66,1,0,50
2924,2,50.0,91.0,1,2,1.0,4.58,1,0,50
2925,2,150.0,97.0,0,2,1.0,4.67,0,0,57
2926,2,75.0,84.0,1,2,1.5,4.82,1,0,62
2929,2,150.0,97.0,0,1,1.0,5.0,0,0,43
2934,2,29.0,50.0,0,2,2.0,4.37,1,0,57
2935,2,150.0,97.0,0,2,2.0,5.0,1,0,57
2938,2,70.0,44.0,1,1,1.0,4.88,1,0,48
2941,2,60.0,89.0,1,2,1.0,4.73,1,1,50
2944,2,150.0,97.0,0,2,4.5,4.5,1,0,57
2945,2,150.0,97.0,0,1,4.5,4.43,1,0,57
2946,2,65.0,84.0,1,1,1.5,4.82,1,0,62
2947,2,150.0,50.0,0,2,1.5,4.91,0,0,43
2950,2,150.0,97.0,0,1,1.0,5.0,1,0,35
2953,2,150.0,97.0,0,2,1.0,4.8,1,1,57
2954,2,65.0,81.0,1,2,0.0,4.76,0,0,50
2955,2,150.0,97.0,0,4,0.0,5.0,1,0,57
2956,2,150.0,97.0,0,2,0.0,5.0,1,0,57
2958,2,130.0,86.0,1,2,1.0,4.92,1,0,50
2963,2,150.0,97.0,0,2,1.0,5.0,1,0,57
2966,2,150.0,97.0,0,2,1.0,4.0,0,0,57
2969,2,150.0,97.0,0,2,1.0,4.8,1,0,43
2971,2,150.0,97.0,0,2,1.0,4.8,1,0,57
2973,2,150.0,97.0,0,1,1.0,4.0,1,0,62
