,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
20143,0,6297.0,78.0,1,13,4.5,5.0,1,0,13
20145,0,700.0,94.0,0,5,2.0,4.79,1,0,9
20146,0,1350.0,69.0,0,3,2.0,4.82,1,0,19
20147,0,3284.0,100.0,1,7,2.0,4.88,1,1,9
20148,0,1114.0,96.0,0,3,2.0,4.77,1,0,19
20152,0,1221.0,99.0,0,2,1.0,4.72,1,1,19
20153,0,1144.0,99.0,0,2,1.0,4.7,1,1,19
20156,0,789.0,99.0,0,2,1.0,4.17,1,1,9
20157,0,3500.0,100.0,1,6,3.0,4.89,1,1,19
20160,0,996.0,100.0,1,5,2.0,4.96,1,0,19
20161,0,1114.0,100.0,0,4,2.0,4.72,1,1,19
20162,0,1175.0,95.0,0,4,1.0,4.8,1,1,19
20164,0,3348.0,99.0,0,4,2.0,4.68,1,1,19
20165,0,2898.0,99.0,0,4,2.0,4.66,1,1,19
20166,0,1300.0,99.0,0,2,1.0,4.76,1,1,19
20171,0,651.0,90.0,0,5,1.0,2.0,1,0,20
20173,0,3500.0,99.0,1,7,2.0,4.54,1,1,19
20176,0,4044.0,100.0,0,4,1.5,4.75,1,1,20
20177,0,1150.0,93.0,1,4,2.0,4.85,1,0,9
20178,0,550.0,100.0,0,1,1.0,4.89,1,1,19
20179,0,1560.0,70.0,1,3,2.0,5.0,1,0,13
20180,0,999.0,100.0,1,3,1.0,4.68,1,0,19
20181,0,800.0,100.0,0,3,1.0,4.32,1,1,19
20186,0,586.0,99.0,1,6,1.0,4.92,1,1,19
20187,0,1339.0,100.0,0,8,2.0,4.49,1,1,19
20189,0,3800.0,20.0,0,4,2.0,5.0,1,0,19
20190,0,4246.0,86.0,1,16,4.5,4.71,0,0,13
20191,0,910.0,99.0,0,2,1.0,4.26,1,0,17
20192,0,806.0,100.0,0,4,1.0,4.75,0,0,19
20193,0,1854.0,100.0,1,4,2.0,4.94,1,1,19
20194,0,1820.0,100.0,0,4,1.0,4.92,1,1,19
20196,0,1250.0,100.0,0,2,1.0,4.68,1,0,9
20197,0,1092.0,100.0,0,3,1.0,5.0,1,0,19
20198,0,2250.0,100.0,1,6,2.0,5.0,1,1,19
20200,0,3118.0,81.0,1,6,2.0,4.47,1,1,19
20201,0,1482.0,89.0,1,4,2.0,5.0,0,0,19
20202,0,1330.0,81.0,1,2,1.0,4.4,1,1,19
20204,0,1714.0,100.0,1,4,2.0,4.93,1,1,19
20205,0,1792.0,100.0,1,4,2.0,4.83,1,1,19
20206,0,1729.0,100.0,1,3,2.0,4.93,1,1,19
20207,0,1114.0,100.0,0,4,2.0,4.93,1,1,19
20208,0,1725.0,100.0,1,3,2.0,4.9,1,1,19
20209,0,1800.0,100.0,1,3,2.0,4.87,1,1,19
20210,0,1713.0,100.0,1,3,2.0,4.88,1,1,19
20211,0,950.0,78.0,1,4,2.0,4.94,1,0,19
20212,0,7703.0,100.0,0,9,3.5,5.0,1,1,19
20214,0,1299.0,96.0,1,4,2.0,4.84,1,0,19
20215,0,1114.0,100.0,1,5,2.0,5.0,1,1,20
20218,0,1114.0,81.0,1,4,1.0,4.3,1,1,19
20219,0,2689.0,81.0,1,6,1.0,4.68,1,1,19
20220,0,1720.0,100.0,1,4,2.0,4.83,1,1,19
20221,0,1114.0,100.0,1,4,2.0,4.83,1,1,19
20222,0,1430.0,100.0,0,3,1.0,4.68,1,1,19
20223,0,1614.0,100.0,0,3,2.0,4.8,1,0,19
20224,0,1286.0,97.0,1,4,1.0,4.83,1,0,9
20225,0,2790.0,90.0,1,4,1.0,5.0,1,0,19
20226,0,1114.0,40.0,0,2,1.0,4.8,1,0,19
20229,0,1187.0,100.0,1,4,1.0,4.63,1,1,19
20230,0,1554.0,86.0,0,4,2.0,4.78,1,0,9
20231,0,1853.0,100.0,0,5,2.0,4.54,1,1,19
20232,0,4917.0,100.0,0,7,2.0,4.91,1,1,9
20233,0,1500.0,90.0,1,2,1.0,4.88,1,0,19
20234,0,764.0,100.0,1,2,1.0,4.75,1,1,17
20236,0,1600.0,100.0,0,5,1.5,5.0,1,0,7
20238,0,1500.0,37.0,0,4,1.0,5.0,1,0,19
20240,0,712.0,98.0,1,5,1.0,4.88,1,0,19
20241,0,1242.0,83.0,0,5,2.0,5.0,1,0,9
20243,0,1643.0,99.0,1,4,1.0,5.0,1,1,19
20244,0,2057.0,91.0,0,4,1.0,5.0,1,1,20
20245,0,850.0,98.0,1,4,2.0,5.0,0,0,19
20246,0,2334.0,99.0,0,4,2.0,4.28,1,1,19
20247,0,800.0,98.0,0,2,1.0,4.64,1,1,19
20248,0,1678.0,62.0,0,2,1.0,4.0,1,0,19
20249,0,2686.0,84.0,0,5,1.0,4.88,1,1,9
20250,0,1046.0,100.0,0,2,1.0,4.88,1,0,17
20251,0,1150.0,100.0,0,2,0.0,4.5,1,1,19
20253,0,777.0,100.0,0,3,2.0,4.5,1,1,81
20254,0,1164.0,100.0,0,5,1.0,4.43,1,1,19
20255,0,10000.0,99.0,0,4,2.0,4.59,1,0,19
20256,0,800.0,0.0,0,2,1.0,4.8,1,0,19
20257,0,2714.0,97.0,0,6,2.0,4.56,1,0,19
20258,0,731.0,100.0,0,2,1.0,4.75,1,1,12
20259,0,1430.0,100.0,0,2,1.0,4.78,1,1,19
20260,0,957.0,97.0,0,4,1.0,4.64,1,0,19
20262,0,10215.0,99.0,0,5,2.5,4.8,1,0,19
20264,0,1114.0,99.0,0,6,1.0,4.63,1,1,19
20265,0,849.0,99.0,0,2,1.0,3.8,1,1,19
20266,0,2500.0,81.0,0,2,2.0,5.0,1,0,19
20267,0,1430.0,100.0,0,3,1.0,4.8,1,1,19
20268,0,1430.0,100.0,0,3,1.0,4.79,1,1,19
20269,0,1430.0,100.0,0,3,1.0,4.72,1,1,19
20270,0,1430.0,100.0,0,3,1.0,4.78,1,1,19
20271,0,1430.0,100.0,0,3,1.0,4.71,1,1,19
20272,0,1430.0,100.0,0,3,1.0,4.57,1,1,19
20273,0,1430.0,100.0,0,3,1.0,4.88,1,1,19
20274,0,7732.0,98.0,0,15,4.5,4.32,1,1,13
20275,0,1737.0,100.0,1,6,2.0,4.94,1,0,19
20276,0,4611.0,99.0,0,6,2.0,4.61,1,1,19
20277,0,6000.0,80.0,1,6,2.5,4.33,1,1,10
20278,0,623.0,100.0,0,2,1.0,4.82,1,1,19
20279,0,1771.0,100.0,0,2,2.0,4.8,1,0,13
20280,0,8400.0,100.0,0,8,2.0,4.67,0,1,19
20281,0,390.0,71.0,0,2,1.0,2.0,1,0,19
20282,0,2188.0,100.0,0,4,1.0,4.9,1,1,19
20283,0,1303.0,99.0,1,3,1.0,4.6,1,1,19
20286,0,6154.0,91.0,0,2,1.5,5.0,1,0,19
20287,0,1800.0,0.0,0,4,1.0,4.8,1,0,19
20288,0,809.0,100.0,0,4,1.0,4.63,1,1,19
20290,0,1844.0,98.0,0,3,1.0,4.87,1,1,19
20291,0,1250.0,100.0,0,2,1.0,4.93,1,1,19
20292,0,3121.0,98.0,1,6,2.0,4.92,1,0,9
20296,0,4692.0,97.0,1,5,1.5,5.0,1,0,19
20298,0,4300.0,100.0,1,8,2.0,5.0,1,1,19
20299,0,1470.0,98.0,1,4,1.0,4.86,1,1,9
20300,0,2000.0,92.0,0,2,1.0,5.0,1,1,19
20302,0,3686.0,86.0,1,10,2.0,4.88,0,0,19
20303,0,2600.0,100.0,1,10,2.0,4.77,1,1,19
20304,0,600.0,90.0,0,4,1.0,4.97,1,0,19
20306,0,1857.0,100.0,1,4,1.0,4.69,1,0,9
20307,0,450.0,88.0,1,4,1.0,5.0,1,0,17
20308,0,980.0,96.0,0,3,2.0,4.87,1,0,19
20309,0,350.0,87.0,0,2,1.0,4.06,1,0,19
20310,0,1646.0,100.0,0,7,2.0,4.8,1,1,19
20311,0,688.0,96.0,0,4,1.0,4.82,1,0,9
20312,0,6201.0,100.0,1,6,3.5,4.98,1,0,9
20313,0,1390.0,99.0,1,5,1.0,4.78,1,1,19
20314,0,2123.0,100.0,0,5,2.0,3.71,1,1,19
20315,0,729.0,100.0,0,4,2.0,4.9,1,1,13
20316,0,2071.0,100.0,1,5,1.0,4.98,1,1,19
20317,0,871.0,93.0,0,2,1.0,5.0,1,0,19
20318,0,1101.0,100.0,1,4,1.0,4.97,1,1,19
20320,0,1102.0,100.0,1,3,1.0,4.77,1,1,9
20321,0,1269.0,100.0,1,3,1.0,4.25,1,1,9
20322,0,3950.0,99.0,0,5,3.5,4.0,1,1,19
20323,0,2560.0,100.0,0,5,2.0,5.0,1,1,9
20327,0,2002.0,100.0,0,4,2.0,4.9,1,1,9
20328,0,857.0,96.0,1,4,1.0,4.91,1,0,9
20333,0,1006.0,100.0,0,4,2.0,4.67,1,1,19
20334,0,3964.0,99.0,1,9,3.0,5.0,1,0,13
20336,0,799.0,21.0,0,4,1.0,5.0,1,0,19
20337,0,1582.0,100.0,0,5,2.5,4.79,1,1,19
20338,0,1500.0,100.0,1,3,1.0,4.76,1,1,20
20339,0,602.0,100.0,0,2,1.0,4.59,1,1,19
20340,0,2309.0,98.0,1,2,1.0,4.96,1,0,19
20342,0,7000.0,100.0,0,8,3.5,4.88,1,0,13
20343,0,4966.0,99.0,1,7,3.0,4.91,1,0,19
20344,0,4950.0,99.0,1,5,2.0,5.0,1,0,19
20345,0,1850.0,100.0,0,6,2.0,4.8,1,1,19
20346,0,1114.0,99.0,0,3,2.0,4.4,1,1,19
20347,0,482.0,100.0,1,3,1.0,4.95,1,1,19
20348,0,471.0,100.0,1,3,1.0,4.88,1,1,19
20349,0,471.0,100.0,1,3,1.0,4.63,1,1,19
20350,0,450.0,100.0,1,2,1.0,4.83,1,1,79
20355,0,494.0,100.0,0,2,1.0,4.76,1,1,17
20356,0,1556.0,100.0,1,2,1.0,4.87,1,1,19
20357,0,2064.0,98.0,0,4,2.0,4.37,1,1,9
20358,0,971.0,100.0,0,5,1.0,4.13,1,1,19
20359,0,1872.0,100.0,1,2,1.0,4.86,1,1,19
20362,0,1114.0,81.0,1,2,2.0,4.27,1,1,19
20363,0,972.0,100.0,1,4,1.0,4.71,1,0,9
20364,0,891.0,93.0,1,6,2.0,4.75,1,0,9
20365,0,2200.0,35.0,0,2,1.0,4.75,1,0,19
20367,0,1900.0,100.0,0,4,2.0,4.7,1,1,20
20368,0,1504.0,100.0,1,6,2.0,4.64,1,0,19
20369,0,1150.0,100.0,1,4,1.0,4.95,1,0,19
20371,0,1114.0,91.0,0,7,1.0,5.0,1,0,19
20373,0,850.0,70.0,0,4,1.0,5.0,1,0,19
20374,0,1326.0,100.0,1,4,2.0,4.68,1,1,19
20375,0,1765.0,97.0,0,2,1.0,5.0,1,1,19
20376,0,999.0,100.0,0,4,1.0,4.86,1,0,19
20377,0,1750.0,100.0,0,6,1.0,4.68,1,1,19
20378,0,1114.0,100.0,1,2,1.0,5.0,1,1,19
20380,0,1912.0,100.0,1,2,1.0,4.92,1,1,19
20381,0,2399.0,100.0,1,4,2.0,5.0,1,1,9
20383,0,1114.0,100.0,1,2,2.0,5.0,0,0,19
20384,0,1309.0,99.0,1,4,1.0,4.9,1,1,17
20385,0,1973.0,95.0,0,4,1.0,3.78,1,1,9
20386,0,721.0,88.0,0,2,1.0,5.0,1,0,19
20387,0,1114.0,99.0,0,2,1.0,4.8,1,0,19
20389,0,1114.0,99.0,0,2,0.0,4.8,1,0,19
20390,0,2611.0,89.0,1,4,2.0,4.7,1,0,19
20391,0,1114.0,88.0,0,8,2.0,5.0,1,0,19
20392,0,6532.0,98.0,1,4,2.0,4.93,1,0,9
20394,0,1043.0,100.0,1,4,1.0,4.66,1,0,9
20396,0,1500.0,88.0,0,4,1.0,5.0,1,0,20
20397,0,9939.0,100.0,0,10,4.0,3.0,1,1,19
20398,0,1625.0,100.0,0,5,2.0,4.8,1,1,19
20399,0,1114.0,99.0,0,4,2.0,4.7,1,1,19
20400,0,1642.0,100.0,1,4,1.0,4.94,1,0,9
20401,0,1114.0,99.0,1,2,1.0,4.96,1,0,17
20402,0,5336.0,99.0,0,10,3.0,4.83,1,1,19
20403,0,1486.0,100.0,1,2,1.0,4.97,1,1,17
20404,0,849.0,96.0,1,2,1.0,4.95,1,0,19
20405,0,1114.0,100.0,1,4,1.0,5.0,1,0,19
20409,0,1087.0,97.0,1,4,1.0,4.95,1,0,9
20410,0,4456.0,99.0,1,5,2.0,4.8,1,1,19
20411,0,1442.0,99.0,1,4,1.0,5.0,1,1,19
20412,0,2019.0,99.0,0,4,2.0,4.78,1,0,19
20413,0,382.0,75.0,0,2,0.0,4.8,1,0,19
20414,0,710.0,97.0,1,4,1.0,4.68,1,1,9
20415,0,1199.0,84.0,0,2,1.0,3.25,1,0,19
20416,0,2201.0,99.0,1,2,1.0,4.96,1,0,17
20417,0,1118.0,99.0,0,4,1.0,4.48,1,1,19
20418,0,919.0,100.0,1,4,1.0,4.86,1,1,17
20419,0,1500.0,100.0,0,2,1.0,4.17,1,1,19
20421,0,800.0,100.0,0,2,1.0,5.0,1,0,19
20422,0,1000.0,68.0,1,4,2.0,4.78,1,0,19
20423,0,969.0,100.0,1,2,1.0,4.81,1,1,19
20424,0,3173.0,99.0,1,4,2.0,5.0,1,1,19
20426,0,3500.0,97.0,0,6,3.0,5.0,1,0,19
20427,0,799.0,100.0,0,2,1.0,4.8,1,0,19
20428,0,1609.0,100.0,0,4,1.5,4.82,1,0,19
20431,0,2629.0,98.0,0,5,3.0,4.83,1,0,19
20432,0,2450.0,100.0,0,6,2.0,5.0,1,1,9
20433,0,1450.0,99.0,0,3,1.0,5.0,1,0,19
20434,0,1250.0,99.0,0,3,1.0,4.83,1,0,19
20435,0,3000.0,94.0,0,6,2.0,5.0,1,0,13
20439,0,1114.0,33.0,0,2,1.0,4.86,1,0,19
20440,0,1025.0,100.0,1,4,1.0,4.83,1,1,17
20441,0,928.0,100.0,1,2,1.0,4.92,1,1,17
20442,0,949.0,100.0,1,2,1.0,4.82,1,1,17
20444,0,828.0,100.0,0,2,1.0,5.0,1,1,11
20447,0,742.0,99.0,1,4,1.0,4.91,1,1,9
20448,0,850.0,100.0,0,4,2.0,4.64,1,0,19
20449,0,655.0,96.0,1,4,1.0,4.84,0,0,19
20450,0,807.0,100.0,1,3,1.0,4.97,1,0,19
20451,0,2429.0,100.0,0,4,2.0,4.76,1,1,9
20452,0,3035.0,100.0,0,3,2.0,4.79,1,1,19
20453,0,2711.0,100.0,0,3,2.0,4.71,1,1,19
20456,0,5035.0,100.0,0,4,2.0,5.0,0,0,9
20458,0,1988.0,100.0,1,2,2.0,4.98,1,1,19
20459,0,3000.0,100.0,0,4,2.0,4.93,1,1,19
20461,0,1200.0,67.0,0,2,1.0,4.86,1,0,9
20463,0,3137.0,99.0,0,2,1.0,4.2,1,1,19
20464,0,1113.0,100.0,1,3,1.0,4.67,1,1,9
20465,0,2443.0,100.0,0,2,1.0,4.5,1,1,19
20466,0,1114.0,0.0,0,2,1.0,4.8,1,0,19
20468,0,2386.0,100.0,1,6,2.5,4.98,1,1,9
20470,0,614.0,100.0,0,6,1.0,3.5,1,1,19
20471,0,847.0,43.0,0,4,2.5,5.0,1,0,19
20472,0,1042.0,89.0,1,14,2.0,4.83,1,0,19
20473,0,1799.0,70.0,0,4,2.0,3.33,1,0,19
20474,0,1450.0,100.0,1,5,2.0,5.0,1,0,20
20476,0,676.0,98.0,1,3,1.0,4.91,1,1,19
20478,0,1830.0,100.0,0,2,1.0,5.0,1,1,19
20482,0,1467.0,99.0,0,2,1.0,4.67,1,1,19
20483,0,2507.0,88.0,1,6,3.0,4.92,1,0,13
20485,0,1409.0,81.0,1,2,1.0,4.63,1,1,19
20486,0,1657.0,97.0,1,6,2.0,4.58,1,0,20
20487,0,1454.0,100.0,1,5,2.5,4.74,1,0,19
20488,0,1020.0,100.0,1,4,2.5,4.83,1,0,19
20489,0,869.0,100.0,1,4,1.0,4.94,1,0,9
20490,0,2317.0,100.0,0,5,2.0,5.0,1,0,19
20491,0,1320.0,96.0,0,4,2.0,4.64,1,1,19
20492,0,1200.0,95.0,1,2,1.0,4.94,1,0,19
20493,0,1250.0,97.0,1,2,1.0,4.98,1,0,13
20494,0,1641.0,100.0,1,4,1.0,4.9,1,1,19
20495,0,1034.0,99.0,0,2,1.0,4.8,1,0,19
20496,0,968.0,99.0,0,2,1.0,3.0,1,0,19
20499,0,1114.0,30.0,0,6,1.0,1.0,1,0,19
20501,0,1114.0,99.0,0,2,1.0,4.29,1,1,19
20504,0,1196.0,100.0,1,3,1.0,4.87,1,1,19
20505,0,5546.0,100.0,0,9,3.0,4.8,1,0,19
20506,0,1480.0,96.0,0,5,1.0,5.0,1,0,81
20508,0,1832.0,100.0,0,2,1.0,4.91,1,1,19
20509,0,971.0,99.0,0,4,1.0,4.13,1,0,19
20510,0,1800.0,83.0,0,4,2.0,5.0,1,0,19
20513,0,2866.0,98.0,0,6,2.0,4.76,1,1,9
20514,0,2856.0,68.0,0,6,2.0,5.0,1,0,20
20515,0,1114.0,84.0,1,6,2.0,5.0,1,0,19
20516,0,2734.0,98.0,0,6,2.0,4.46,1,1,9
20518,0,1013.0,99.0,1,4,1.0,4.94,1,1,19
20519,0,2170.0,100.0,0,2,1.0,3.33,1,1,19
20520,0,800.0,79.0,0,2,1.0,4.14,1,0,7
20521,0,1495.0,98.0,1,4,1.0,4.89,1,1,9
20524,0,2457.0,85.0,1,4,2.0,4.86,1,0,19
20525,0,1707.0,100.0,1,6,2.0,4.89,1,1,20
20526,0,1052.0,99.0,0,4,1.0,4.38,1,0,19
20529,0,1000.0,100.0,1,4,1.5,4.92,1,0,19
20531,0,2713.0,98.0,0,6,2.0,4.79,1,1,9
20536,0,950.0,80.0,0,4,1.0,4.67,1,0,19
20541,0,736.0,97.0,1,4,1.0,4.97,1,0,9
20542,0,1827.0,98.0,0,4,2.0,4.71,1,1,9
20543,0,2950.0,98.0,0,6,2.0,4.68,1,1,9
20544,0,1100.0,100.0,1,6,1.0,4.9,1,0,19
20546,0,989.0,87.0,1,5,1.0,5.0,1,0,19
20547,0,2286.0,95.0,1,5,2.0,4.87,1,0,19
20548,0,3261.0,92.0,0,4,1.0,5.0,1,0,19
20549,0,2409.0,98.0,0,6,2.0,4.67,1,1,9
20550,0,993.0,100.0,0,2,1.0,4.74,1,1,13
20551,0,1114.0,100.0,1,2,1.0,4.73,1,1,19
20554,0,1495.0,98.0,1,2,1.0,5.0,1,1,9
20555,0,1299.0,100.0,1,6,1.0,5.0,1,1,9
20557,0,6701.0,86.0,1,16,8.0,4.8,0,0,13
20558,0,7130.0,99.0,1,4,3.0,4.0,1,1,13
20562,0,989.0,99.0,1,3,1.0,4.5,1,1,19
20563,0,1746.0,98.0,1,4,2.0,4.68,1,1,9
20564,0,1173.0,100.0,1,6,2.0,4.58,1,1,19
20565,0,1771.0,97.0,1,5,2.0,4.47,1,1,17
20566,0,3238.0,97.0,0,14,2.0,5.0,1,1,19
20568,0,456.0,87.0,0,2,1.0,5.0,1,0,19
20569,0,1415.0,98.0,0,7,1.0,4.71,1,0,19
20570,0,1791.0,100.0,0,2,1.5,4.33,1,1,9
20571,0,1114.0,100.0,0,2,1.5,4.54,1,1,9
20572,0,667.0,100.0,0,2,1.0,4.75,1,1,19
20575,0,900.0,50.0,0,5,1.0,4.0,1,0,19
20576,0,6701.0,86.0,1,16,7.5,4.8,0,0,13
20577,0,11429.0,86.0,1,16,11.0,4.8,0,0,13
20579,0,1000.0,100.0,0,5,1.0,4.8,1,0,19
20580,0,6701.0,86.0,1,16,10.5,4.8,0,0,13
20581,0,2210.0,100.0,0,4,2.0,4.73,1,1,9
20582,0,2311.0,100.0,0,4,2.0,5.0,1,1,9
20583,0,2311.0,100.0,0,4,2.5,4.63,1,1,9
20586,0,1791.0,100.0,0,2,1.5,5.0,1,1,9
20589,0,1495.0,98.0,1,4,1.0,4.83,1,1,9
20590,0,2500.0,85.0,1,4,2.0,4.82,1,0,19
20592,0,5499.0,95.0,1,6,3.0,5.0,1,0,19
20593,0,4490.0,98.0,1,8,2.0,5.0,1,1,19
20597,0,2210.0,100.0,0,4,2.0,4.48,1,1,9
20599,0,2000.0,100.0,1,4,2.0,4.6,1,1,19
20601,0,3000.0,80.0,0,6,1.0,5.0,1,0,19
20602,0,1909.0,99.0,0,4,1.0,4.8,1,1,19
20603,0,1860.0,99.0,0,2,1.0,4.67,1,1,19
20605,0,4300.0,100.0,1,8,2.0,4.94,1,1,9
20606,0,957.0,72.0,0,6,1.0,4.63,1,0,19
20608,0,2550.0,85.0,1,5,2.0,5.0,1,0,19
20610,0,1560.0,100.0,0,2,1.0,5.0,1,0,19
20611,0,1509.0,100.0,0,2,1.0,4.83,1,1,19
20612,0,2254.0,100.0,0,5,2.0,4.56,1,0,19
20614,0,1202.0,99.0,0,2,1.0,4.88,1,1,19
20615,0,1361.0,99.0,0,4,1.0,4.64,1,1,19
20616,0,3600.0,100.0,0,1,1.0,5.0,1,0,19
20617,0,5390.0,99.0,1,8,2.0,4.95,1,1,19
20618,0,1582.0,99.0,0,5,2.0,4.76,1,1,19
20619,0,1415.0,98.0,0,2,1.0,4.67,1,0,19
20620,0,3000.0,0.0,0,2,2.0,4.8,1,0,19
20621,0,2380.0,99.0,1,2,1.0,5.0,1,1,19
20622,0,1670.0,100.0,1,6,2.0,4.5,1,1,19
20623,0,1349.0,99.0,1,5,2.0,4.93,1,1,19
20624,0,1500.0,85.0,0,4,2.0,5.0,1,0,19
20625,0,1067.0,100.0,1,3,1.0,4.92,1,1,19
20626,0,866.0,99.0,0,4,1.0,4.43,1,0,19
20627,0,1296.0,100.0,0,2,1.0,4.91,1,0,19
20628,0,2933.0,98.0,1,4,1.0,4.96,1,1,19
20630,0,1550.0,96.0,1,5,1.0,5.0,1,0,19
20631,0,1550.0,96.0,1,3,1.0,5.0,1,0,19
20634,0,1114.0,0.0,0,2,1.0,4.8,1,0,19
20635,0,4574.0,100.0,1,4,1.0,4.81,1,0,19
20636,0,1543.0,100.0,1,2,1.0,4.71,1,1,19
20637,0,2478.0,99.0,0,2,1.0,4.57,1,1,19
20638,0,999.0,69.0,0,2,1.0,4.71,1,0,19
20640,0,6049.0,99.0,0,6,3.0,3.67,1,0,19
20641,0,1249.0,98.0,0,4,1.0,4.94,1,0,19
20642,0,747.0,100.0,0,4,1.0,4.81,1,1,19
20643,0,7889.0,100.0,1,6,2.0,4.93,1,1,19
20644,0,1266.0,100.0,0,4,2.0,4.83,1,0,19
20645,0,5096.0,100.0,1,4,1.0,4.73,1,0,19
20646,0,3100.0,100.0,1,3,1.0,4.65,1,0,19
20647,0,2848.0,100.0,1,3,1.0,4.78,1,0,19
20648,0,3022.0,100.0,1,3,1.0,4.74,1,0,19
20649,0,1517.0,71.0,0,5,2.0,2.0,1,0,19
20651,0,1566.0,99.0,0,2,1.0,4.83,1,0,17
20652,0,1114.0,0.0,0,4,1.0,4.8,1,0,9
20653,0,4391.0,100.0,1,6,3.0,5.0,1,0,19
20654,0,1836.0,100.0,0,3,1.0,4.0,1,1,19
20655,0,1100.0,0.0,0,4,1.0,4.8,1,0,19
20656,0,3080.0,100.0,1,6,2.0,4.91,1,1,19
20657,0,897.0,98.0,0,5,1.0,4.88,1,1,19
20659,0,951.0,100.0,1,3,1.0,4.96,1,1,19
20660,0,1700.0,64.0,0,4,1.0,5.0,0,0,19
20661,0,503.0,98.0,0,4,1.0,4.56,1,1,17
20662,0,746.0,99.0,1,4,1.0,5.0,1,1,9
20663,0,2218.0,100.0,0,2,1.0,4.46,1,1,19
20664,0,1080.0,44.0,0,2,1.0,4.5,1,0,19
20667,0,730.0,92.0,1,4,1.0,4.82,1,0,19
20668,0,9402.0,100.0,1,12,3.5,5.0,1,1,19
20669,0,14000.0,99.0,0,6,3.5,4.8,1,0,19
20670,0,607.0,99.0,0,4,1.0,4.41,1,1,19
20672,0,1900.0,100.0,1,4,2.0,4.85,1,0,17
20673,0,751.0,100.0,0,5,1.0,4.9,1,0,19
20674,0,1207.0,99.0,0,2,1.0,5.0,1,1,19
20675,0,1207.0,99.0,0,2,1.0,4.65,1,0,19
20676,0,1659.0,99.0,0,2,1.0,4.67,1,1,19
20677,0,2063.0,99.0,0,5,2.0,4.39,1,0,9
20678,0,1007.0,100.0,0,4,2.0,3.33,1,1,9
20679,0,815.0,98.0,1,3,1.0,5.0,1,0,9
20680,0,3079.0,98.0,0,5,2.0,5.0,1,1,19
20681,0,471.0,97.0,1,2,1.0,5.0,1,0,19
20682,0,25382.0,100.0,1,16,8.0,5.0,1,0,23
20684,0,1139.0,89.0,1,2,1.5,5.0,1,0,9
20685,0,1529.0,100.0,1,4,1.0,4.96,1,0,19
20687,0,1114.0,98.0,1,2,1.0,4.95,1,0,19
20688,0,1114.0,53.0,0,6,1.0,4.8,1,0,19
20689,0,1114.0,99.0,0,4,1.0,5.0,1,1,19
20691,0,2319.0,100.0,1,8,2.0,5.0,1,1,19
20692,0,6701.0,86.0,1,16,10.0,4.8,0,0,13
20693,0,3516.0,97.0,0,16,2.0,4.59,1,1,19
20696,0,1050.0,100.0,1,2,1.0,4.71,1,1,19
20699,0,1550.0,96.0,1,5,1.0,4.8,1,0,19
20700,0,1500.0,96.0,1,5,1.0,5.0,1,0,19
20701,0,1014.0,100.0,1,2,1.0,4.97,1,0,19
20703,0,3300.0,88.0,1,5,2.0,5.0,1,0,19
20704,0,838.0,100.0,1,4,1.0,4.93,1,1,9
20706,0,1721.0,50.0,0,4,2.0,4.8,1,0,19
20707,0,1050.0,93.0,1,5,1.0,4.95,1,1,9
20708,0,1164.0,99.0,1,4,1.0,4.94,1,1,17
20709,0,839.0,100.0,1,2,1.0,4.86,1,0,17
20710,0,599.0,87.0,1,4,1.0,4.5,1,0,19
20711,0,3217.0,98.0,0,6,2.5,4.93,1,1,19
20712,0,2976.0,98.0,0,6,2.0,5.0,1,1,19
20713,0,319.0,99.0,0,1,1.0,3.75,1,0,19
20714,0,1040.0,99.0,0,2,1.0,4.8,1,0,13
20719,0,1314.0,13.0,0,8,1.0,4.9,1,0,20
20721,0,1114.0,44.0,0,4,0.0,5.0,1,0,19
20722,0,950.0,100.0,0,2,1.5,4.87,1,1,17
20725,0,1629.0,100.0,0,4,1.0,4.56,1,1,9
20726,0,1206.0,99.0,1,2,1.0,4.7,1,1,19
20728,0,10454.0,100.0,1,7,2.0,5.0,1,1,19
20729,0,853.0,99.0,0,4,2.0,4.95,1,0,19
20730,0,788.0,86.0,0,2,1.0,4.5,1,0,19
20732,0,2334.0,98.0,0,8,2.0,5.0,1,0,9
20733,0,2681.0,98.0,0,10,2.0,4.8,1,0,9
20735,0,929.0,91.0,1,6,1.0,4.8,1,0,19
20736,0,1676.0,100.0,0,5,1.0,4.79,1,0,19
20737,0,900.0,13.0,0,2,1.0,4.8,1,0,19
20738,0,3758.0,99.0,0,6,4.0,4.69,1,0,19
20739,0,3727.0,100.0,0,8,2.5,5.0,1,0,19
20741,0,1114.0,76.0,0,8,1.0,2.0,1,0,13
20742,0,1114.0,94.0,0,4,1.0,1.0,1,1,19
20744,0,3579.0,94.0,0,4,2.0,4.67,1,1,19
20745,0,1350.0,100.0,1,3,1.0,4.89,1,0,19
20747,0,1899.0,33.0,0,2,1.0,5.0,1,0,19
20750,0,1114.0,44.0,0,3,1.0,4.8,1,0,19
20751,0,980.0,100.0,1,2,1.0,4.94,1,1,9
20753,0,1114.0,83.0,1,2,1.0,5.0,1,0,19
20755,0,900.0,88.0,0,2,1.0,4.94,1,0,19
20756,0,2129.0,100.0,1,4,1.0,4.83,1,1,19
20757,0,1430.0,100.0,0,2,1.0,5.0,1,1,19
